pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_EMBRYONIC_PLACENTA_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.66404563	2.2267873	0	0.0001973165	0.018	23	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	995	tags=35%, list=5%, signal=37%		positive	TRUE	TRUE
GOBP_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.58354676	2.2268612	0	0.00019953356	0.018	34	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3970	tags=59%, list=22%, signal=75%		positive	TRUE	TRUE
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5003461	2.2189076	0	0.00023599651	0.022	81	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2752	tags=32%, list=15%, signal=38%		positive	TRUE	TRUE
GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.57370883	2.2215524	0	0.0002385899	0.022	41	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2540	tags=41%, list=14%, signal=48%		positive	TRUE	TRUE
GOBP_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.39307487	2.2080474	0	0.0003174052	0.03	418	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3167	tags=35%, list=17%, signal=41%		positive	TRUE	TRUE
GOBP_MITOTIC_CYTOKINETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5864977	2.1975067	0	0.00033115112	0.032	35	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3402	tags=46%, list=19%, signal=56%		positive	TRUE	TRUE
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.56536543	2.200295	0	0.000334674	0.032	43	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1371	tags=35%, list=8%, signal=38%		positive	TRUE	TRUE
GOBP_RRNA_MODIFICATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.60701257	2.1885448	0	0.00036744185	0.036	29	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4473	tags=59%, list=25%, signal=78%		positive	TRUE	TRUE
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.39364466	2.1862302	0	0.0003732854	0.037	420	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4836	tags=45%, list=27%, signal=60%		positive	TRUE	TRUE
GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.4054788	2.176951	0	0.00043514682	0.044	319	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3113	tags=36%, list=17%, signal=43%		positive	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.40469798	2.17713	0	0.00043958708	0.044	304	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2545	tags=32%, list=14%, signal=36%		positive	TRUE	TRUE
GOBP_RESPONSE_TO_TYPE_I_INTERFERON	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.46378773	2.174338	0	0.0004405299	0.045	106	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4421	tags=55%, list=24%, signal=72%		positive	TRUE	TRUE
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5991668	2.164536	0	0.0004848881	0.05	31	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4331	tags=55%, list=24%, signal=72%		positive	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.42805064	2.163924	0	0.0004900781	0.051	166	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1063	tags=24%, list=6%, signal=25%		positive	TRUE	TRUE
GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.69100195	-2.2625072	0	0.00050902064	0.001	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2064	tags=53%, list=11%, signal=60%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.6473356	2.1526878	0	0.0005320075	0.056	22	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2668	tags=55%, list=15%, signal=64%		positive	TRUE	TRUE
GOBP_CYTOKINETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5259283	2.1437652	0	0.0005652163	0.06	49	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3402	tags=45%, list=19%, signal=55%		positive	TRUE	TRUE
GOBP_NEGATIVE_REGULATION_OF_CELL_CYCLE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.38855168	2.1412826	0	0.0005689868	0.061	343	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3429	tags=36%, list=19%, signal=44%		positive	TRUE	TRUE
GOBP_REGULATION_OF_VASOCONSTRICTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5956966	-2.2085745	0	0.00060549966	0.003	59	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4069	tags=54%, list=22%, signal=70%		negative	TRUE	TRUE
GOBP_HISTONE_MRNA_CATABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.63720185	2.1373117	0	0.0006375542	0.068	22	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3574	tags=59%, list=20%, signal=73%		positive	TRUE	TRUE
GOBP_LONG_TERM_MEMORY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.66058135	-2.2236526	0	0.00067352643	0.002	37	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3275	tags=54%, list=18%, signal=66%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.51261854	-2.1531947	0	0.0006914341	0.011	119	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2439	tags=34%, list=13%, signal=39%		negative	TRUE	TRUE
GOBP_HOMOLOGOUS_RECOMBINATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.52118045	2.1320322	0	0.00069625414	0.074	53	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2378	tags=34%, list=13%, signal=39%		positive	TRUE	TRUE
GOBP_RRNA_TRANSCRIPTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5512922	2.1292748	0	0.0007020007	0.076	38	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5222	tags=66%, list=29%, signal=92%		positive	TRUE	TRUE
GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.58433026	2.1297016	0	0.00070850074	0.076	31	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4318	tags=65%, list=24%, signal=84%		positive	TRUE	TRUE
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.602874	-2.1514928	0	0.00071064633	0.012	45	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3470	tags=51%, list=19%, signal=63%		negative	TRUE	TRUE
GOBP_RRNA_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.39696574	2.1258624	0	0.000722789	0.078	247	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5009	tags=46%, list=28%, signal=63%		positive	TRUE	TRUE
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.65232164	-2.1534145	0	0.00073752966	0.011	32	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3231	tags=56%, list=18%, signal=68%		negative	TRUE	TRUE
GOBP_RETINOL_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6226479	-2.2101717	0	0.0007568746	0.003	48	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2572	tags=48%, list=14%, signal=56%		negative	TRUE	TRUE
GOBP_HOMOPHILIC_CELL_CELL_ADHESION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.49112433	-2.1472964	0	0.00078309193	0.014	163	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	5052	tags=54%, list=28%, signal=74%		negative	TRUE	TRUE
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.5068899	2.1172945	0	0.0007874061	0.086	59	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3489	tags=49%, list=19%, signal=61%		positive	TRUE	TRUE
GOBP_CYCLIC_NUCLEOTIDE_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6367893	-2.1563895	0	0.0007902103	0.011	38	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3399	tags=47%, list=19%, signal=58%		negative	TRUE	TRUE
GOBP_TRANSMISSION_OF_NERVE_IMPULSE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.56701297	-2.141937	0	0.00079462264	0.015	67	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2459	tags=37%, list=14%, signal=43%		negative	TRUE	TRUE
GOBP_REGULATION_OF_TUBE_SIZE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5083046	-2.1403208	0	0.0008054954	0.016	139	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4328	tags=50%, list=24%, signal=65%		negative	TRUE	TRUE
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.55766994	-2.160495	0	0.00083836727	0.01	75	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2978	tags=35%, list=16%, signal=41%		negative	TRUE	TRUE
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6077856	-2.1571372	0	0.00085099577	0.011	45	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2223	tags=38%, list=12%, signal=43%		negative	TRUE	TRUE
GOBP_LYMPH_VESSEL_DEVELOPMENT	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6694384	-2.1854851	0	0.0008624025	0.006	30	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3767	tags=63%, list=21%, signal=80%		negative	TRUE	TRUE
GOBP_ACTION_POTENTIAL	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.49395734	-2.1344876	0	0.0008625323	0.018	165	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3840	tags=39%, list=21%, signal=49%		negative	TRUE	TRUE
GOBP_VASCULAR_PROCESS_IN_CIRCULATORY_SYSTEM	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4704889	-2.1254725	0	0.00086953276	0.019	256	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4167	tags=43%, list=23%, signal=55%		negative	TRUE	TRUE
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.4870699	-2.1170142	0	0.0008804808	0.021	174	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2791	tags=33%, list=15%, signal=38%		negative	TRUE	TRUE
GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.7007398	2.1109743	0	0.0008956085	0.099	15	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	477	tags=40%, list=3%, signal=41%		positive	TRUE	TRUE
GOBP_TRNA_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.42703712	2.1094267	0	0.0009049484	0.101	166	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5064	tags=50%, list=28%, signal=69%		positive	TRUE	TRUE
GOBP_MEMBRANE_REPOLARIZATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.6057234	-2.173211	0	0.00090697233	0.009	51	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1632	tags=37%, list=9%, signal=41%		negative	TRUE	TRUE
GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5467194	-2.1614146	0	0.0009145824	0.01	87	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2265	tags=33%, list=12%, signal=38%		negative	TRUE	TRUE
GOBP_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5586591	-2.1170497	0	0.0009187625	0.021	65	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4829	tags=65%, list=27%, signal=88%		negative	TRUE	TRUE
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5166662	-2.0956488	0	0.0009519262	0.035	112	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3955	tags=51%, list=22%, signal=65%		negative	TRUE	TRUE
GOBP_LYMPH_VESSEL_MORPHOGENESIS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.692356	-2.0899394	0	0.0009549944	0.038	21	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3767	tags=71%, list=21%, signal=90%		negative	TRUE	TRUE
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5634388	-2.0842338	0	0.0009562252	0.039	58	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1706	tags=34%, list=9%, signal=38%		negative	TRUE	TRUE
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.4553938	2.1057975	0	0.00095754256	0.105	99	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3345	tags=42%, list=18%, signal=52%		positive	TRUE	TRUE
GOBP_RNA_MODIFICATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.42690498	2.1052935	0	0.00095784344	0.106	148	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4663	tags=46%, list=26%, signal=61%		positive	TRUE	TRUE
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.5213183	-2.1133091	0	0.00096559525	0.024	98	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	2223	tags=30%, list=12%, signal=34%		negative	TRUE	TRUE
GOBP_DITERPENOID_METABOLIC_PROCESS	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.53998417	-2.0958927	0	0.0009783686	0.035	84	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	4372	tags=50%, list=24%, signal=66%		negative	TRUE	TRUE
GOBP_LIPID_OXIDATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.50833344	-2.0902364	0	0.0009794815	0.038	110	GSEA_Tumor_vs_Normal_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	3303	tags=39%, list=18%, signal=47%		negative	TRUE	TRUE
GOBP_LYSOSOMAL_LUMEN_ACIDIFICATION	GO_BP	Tumor_vs_Normal	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.632782	2.1027474	0	0.000983665	0.11	23	GSEA_Tumor_vs_Normal_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4318	tags=65%, list=24%, signal=85%		positive	TRUE	TRUE
